List,Display_Title,Grain,Column,Type,Required,Indexed,Choices,Column_Note,List_Note
MF_Notification_Rule,MF Notification Rule,One row per notification trigger,Digest,Boolean,Y,N,,ON by default for anything recurring. One message per recipient per run listing everything they owe. Per-item mail across 103 installations is how a notification system gets muted in week one.,"Notifications are a LIST, not code. Every rule has an Enabled toggle and a Digest flag, and the toggles are on an admin screen rather than inside a flow. Two rules ship enabled; everything else is tuned once the queue behaves."
MF_Notification_Rule,MF Notification Rule,One row per notification trigger,Cadence_Days,Number,N,N,,Null means once.,"Notifications are a LIST, not code. Every rule has an Enabled toggle and a Digest flag, and the toggles are on an admin screen rather than inside a flow. Two rules ship enabled; everything else is tuned once the queue behaves."
MF_Notification_Rule,MF Notification Rule,One row per notification trigger,Subject_Template,Text,N,N,,,"Notifications are a LIST, not code. Every rule has an Enabled toggle and a Digest flag, and the toggles are on an admin screen rather than inside a flow. Two rules ship enabled; everything else is tuned once the queue behaves."
MF_Notification_Rule,MF Notification Rule,One row per notification trigger,Notes,Note,N,N,,,"Notifications are a LIST, not code. Every rule has an Enabled toggle and a Digest flag, and the toggles are on an admin screen rather than inside a flow. Two rules ship enabled; everything else is tuned once the queue behaves."
MF_Document_Destination,MF Document Destination,One row per portfolio per document domain,Destination_ID,Text,Y,Y,,PORT2-EOM,"THE FOUR PORTFOLIOS ARE FOUR SEPARATE SITE COLLECTIONS, not four channels in one team and not four folders in one library. Every earlier document in this programme assumed one site; that assumption was wrong and it invalidated every single-site provisioning plan. Site, library and root folder are configured per portfolio and never derived: Portfolio 2's site slug carries a 'Legacy_' prefix the other three do not, so a URL built by pattern 404s on exactly one portfolio — three work and one is a mystery, which is the worst failure shape there is. EOM-02 fails closed on an unbound, unverified or inactive row."
MF_Document_Destination,MF Document Destination,One row per portfolio per document domain,Portfolio_ID,Text,Y,Y,,,"THE FOUR PORTFOLIOS ARE FOUR SEPARATE SITE COLLECTIONS, not four channels in one team and not four folders in one library. Every earlier document in this programme assumed one site; that assumption was wrong and it invalidated every single-site provisioning plan. Site, library and root folder are configured per portfolio and never derived: Portfolio 2's site slug carries a 'Legacy_' prefix the other three do not, so a URL built by pattern 404s on exactly one portfolio — three work and one is a mystery, which is the worst failure shape there is. EOM-02 fails closed on an unbound, unverified or inactive row."
MF_Document_Destination,MF Document Destination,One row per portfolio per document domain,Document_Domain,Choice,Y,Y,EOM; EOY; FMAT; Other,EOY shares the EOM destination unless a row says otherwise.,"THE FOUR PORTFOLIOS ARE FOUR SEPARATE SITE COLLECTIONS, not four channels in one team and not four folders in one library. Every earlier document in this programme assumed one site; that assumption was wrong and it invalidated every single-site provisioning plan. Site, library and root folder are configured per portfolio and never derived: Portfolio 2's site slug carries a 'Legacy_' prefix the other three do not, so a URL built by pattern 404s on exactly one portfolio — three work and one is a mystery, which is the worst failure shape there is. EOM-02 fails closed on an unbound, unverified or inactive row."
MF_Document_Destination,MF Document Destination,One row per portfolio per document domain,Site_URL,Text,N,N,,"BLANK IN SOURCE, ALWAYS. Bound at import from the environment variable for this portfolio. A .mil site URL committed to source is a destination leak and the pre-release scan blocks it. Never a literal in Power Fx.","THE FOUR PORTFOLIOS ARE FOUR SEPARATE SITE COLLECTIONS, not four channels in one team and not four folders in one library. Every earlier document in this programme assumed one site; that assumption was wrong and it invalidated every single-site provisioning plan. Site, library and root folder are configured per portfolio and never derived: Portfolio 2's site slug carries a 'Legacy_' prefix the other three do not, so a URL built by pattern 404s on exactly one portfolio — three work and one is a mystery, which is the worst failure shape there is. EOM-02 fails closed on an unbound, unverified or inactive row."
MF_Document_Destination,MF Document Destination,One row per portfolio per document domain,Library_Name,Text,Y,N,,Assumed 'Shared Documents'. Verify per site — assumption is how this breaks on the first real upload.,"THE FOUR PORTFOLIOS ARE FOUR SEPARATE SITE COLLECTIONS, not four channels in one team and not four folders in one library. Every earlier document in this programme assumed one site; that assumption was wrong and it invalidated every single-site provisioning plan. Site, library and root folder are configured per portfolio and never derived: Portfolio 2's site slug carries a 'Legacy_' prefix the other three do not, so a URL built by pattern 404s on exactly one portfolio — three work and one is a mystery, which is the worst failure shape there is. EOM-02 fails closed on an unbound, unverified or inactive row."
MF_Document_Destination,MF Document Destination,One row per portfolio per document domain,Root_Folder,Text,Y,N,,"All four differ: 'Legacy_Portfolio 1/H. Monthly Data Call', 'Legacy_Portfolio 2/5. Monthly Data Call', and two without a prefix. The 'H.' and '5.' are sort-order prefixes. No rule derives these; they are configuration.","THE FOUR PORTFOLIOS ARE FOUR SEPARATE SITE COLLECTIONS, not four channels in one team and not four folders in one library. Every earlier document in this programme assumed one site; that assumption was wrong and it invalidated every single-site provisioning plan. Site, library and root folder are configured per portfolio and never derived: Portfolio 2's site slug carries a 'Legacy_' prefix the other three do not, so a URL built by pattern 404s on exactly one portfolio — three work and one is a mystery, which is the worst failure shape there is. EOM-02 fails closed on an unbound, unverified or inactive row."
MF_Document_Destination,MF Document Destination,One row per portfolio per document domain,Folder_Template,Text,Y,N,,"{FiscalYearShort}/{MonthFolder}. These are the names of folders that ALREADY EXIST and are matched, never rendered into a path and created. EOM-02 resolves the tokens; the app never sees them.","THE FOUR PORTFOLIOS ARE FOUR SEPARATE SITE COLLECTIONS, not four channels in one team and not four folders in one library. Every earlier document in this programme assumed one site; that assumption was wrong and it invalidated every single-site provisioning plan. Site, library and root folder are configured per portfolio and never derived: Portfolio 2's site slug carries a 'Legacy_' prefix the other three do not, so a URL built by pattern 404s on exactly one portfolio — three work and one is a mystery, which is the worst failure shape there is. EOM-02 fails closed on an unbound, unverified or inactive row."
MF_Document_Destination,MF Document Destination,One row per portfolio per document domain,Create_Missing_Folders,Boolean,Y,N,,"FALSE, permanently. The FY and month folders are curated by hand. A flow that creates folders will eventually produce 'Aug 26' beside someone's 'August 2026' and nobody notices for a month. The column exists so the decision is visible and auditable, not so it can be flipped.","THE FOUR PORTFOLIOS ARE FOUR SEPARATE SITE COLLECTIONS, not four channels in one team and not four folders in one library. Every earlier document in this programme assumed one site; that assumption was wrong and it invalidated every single-site provisioning plan. Site, library and root folder are configured per portfolio and never derived: Portfolio 2's site slug carries a 'Legacy_' prefix the other three do not, so a URL built by pattern 404s on exactly one portfolio — three work and one is a mystery, which is the worst failure shape there is. EOM-02 fails closed on an unbound, unverified or inactive row."
MF_Document_Destination,MF Document Destination,One row per portfolio per document domain,Fallback_Policy,Choice,Y,N,FIND_OR_ROOT; FIND_OR_FAIL,FIND_OR_ROOT for R1. See the vocabulary note above.,"THE FOUR PORTFOLIOS ARE FOUR SEPARATE SITE COLLECTIONS, not four channels in one team and not four folders in one library. Every earlier document in this programme assumed one site; that assumption was wrong and it invalidated every single-site provisioning plan. Site, library and root folder are configured per portfolio and never derived: Portfolio 2's site slug carries a 'Legacy_' prefix the other three do not, so a URL built by pattern 404s on exactly one portfolio — three work and one is a mystery, which is the worst failure shape there is. EOM-02 fails closed on an unbound, unverified or inactive row."
MF_Document_Destination,MF Document Destination,One row per portfolio per document domain,Month_Folder_Pattern_Note,Text,N,N,,"THE ONE FIELD NOBODY WILL GUESS RIGHT. What the month folders inside FY26 are actually called on this site — 'Aug 26', 'August 2026', '08. August' are all plausible. Recorded by the person who walks the site, for the next person who has to debug a file at root.","THE FOUR PORTFOLIOS ARE FOUR SEPARATE SITE COLLECTIONS, not four channels in one team and not four folders in one library. Every earlier document in this programme assumed one site; that assumption was wrong and it invalidated every single-site provisioning plan. Site, library and root folder are configured per portfolio and never derived: Portfolio 2's site slug carries a 'Legacy_' prefix the other three do not, so a URL built by pattern 404s on exactly one portfolio — three work and one is a mystery, which is the worst failure shape there is. EOM-02 fails closed on an unbound, unverified or inactive row."
MF_Document_Destination,MF Document Destination,One row per portfolio per document domain,Site_Note,Text,N,N,,"Which site collection this portfolio lives on, in words.","THE FOUR PORTFOLIOS ARE FOUR SEPARATE SITE COLLECTIONS, not four channels in one team and not four folders in one library. Every earlier document in this programme assumed one site; that assumption was wrong and it invalidated every single-site provisioning plan. Site, library and root folder are configured per portfolio and never derived: Portfolio 2's site slug carries a 'Legacy_' prefix the other three do not, so a URL built by pattern 404s on exactly one portfolio — three work and one is a mystery, which is the worst failure shape there is. EOM-02 fails closed on an unbound, unverified or inactive row."
MF_Document_Destination,MF Document Destination,One row per portfolio per document domain,Verified_By,Text,N,N,,"Who opened this site and read its real structure. Blank means nobody has, and EOM-02 will not write here.","THE FOUR PORTFOLIOS ARE FOUR SEPARATE SITE COLLECTIONS, not four channels in one team and not four folders in one library. Every earlier document in this programme assumed one site; that assumption was wrong and it invalidated every single-site provisioning plan. Site, library and root folder are configured per portfolio and never derived: Portfolio 2's site slug carries a 'Legacy_' prefix the other three do not, so a URL built by pattern 404s on exactly one portfolio — three work and one is a mystery, which is the worst failure shape there is. EOM-02 fails closed on an unbound, unverified or inactive row."
MF_Document_Destination,MF Document Destination,One row per portfolio per document domain,Verified_Date,DateTime,N,N,,,"THE FOUR PORTFOLIOS ARE FOUR SEPARATE SITE COLLECTIONS, not four channels in one team and not four folders in one library. Every earlier document in this programme assumed one site; that assumption was wrong and it invalidated every single-site provisioning plan. Site, library and root folder are configured per portfolio and never derived: Portfolio 2's site slug carries a 'Legacy_' prefix the other three do not, so a URL built by pattern 404s on exactly one portfolio — three work and one is a mystery, which is the worst failure shape there is. EOM-02 fails closed on an unbound, unverified or inactive row."
MF_Document_Destination,MF Document Destination,One row per portfolio per document domain,Active_Flag,Boolean,Y,N,,FALSE until verified. An unverified site cannot silently receive files.,"THE FOUR PORTFOLIOS ARE FOUR SEPARATE SITE COLLECTIONS, not four channels in one team and not four folders in one library. Every earlier document in this programme assumed one site; that assumption was wrong and it invalidated every single-site provisioning plan. Site, library and root folder are configured per portfolio and never derived: Portfolio 2's site slug carries a 'Legacy_' prefix the other three do not, so a URL built by pattern 404s on exactly one portfolio — three work and one is a mystery, which is the worst failure shape there is. EOM-02 fails closed on an unbound, unverified or inactive row."
